4.845317442066175886e+02 3.075964889827601837e+03
4.850455557785772953e+02 3.628229168193274290e+03
4.855593629163431615e+02 3.206945003850924422e+03
4.860731656099918609e+02 3.726107770450712451e+03
4.865869638496000107e+02 3.435865158612081359e+03
4.871007576252441140e+02 3.926172819020328916e+03
4.876145469270007879e+02 3.334200627385447206e+03
4.881283317449467063e+02 3.769378468088320915e+03
4.886421120691584292e+02 3.403672002142035126e+03
4.891558878897125169e+02 3.740346197241767186e+03
4.896696591966855863e+02 3.415202159944227333e+03
4.901834259801543112e+02 3.866813037303350939e+03
4.906971882301951950e+02 3.362141475714071476e+03
4.912109459368848547e+02 3.770050310704130425e+03
4.917246990902999642e+02 3.460005624919602724e+03
4.922384476805170834e+02 4.029403471823051859e+03
4.927521916976128296e+02 3.348027931631175306e+03
4.932659311316637059e+02 4.081852212698894164e+03
4.937796659727463862e+02 3.509385405331580841e+03
4.942933962109374875e+02 3.883636581051627672e+03
4.948071218363136268e+02 3.486165557935798915e+03
4.953208428389513074e+02 3.939579538771745774e+03
4.958345592089272031e+02 3.588457303369664260e+03
4.963482709363178742e+02 3.885718236491008611e+03
4.968619780111999944e+02 3.375500421512040248e+03
4.973756804236501239e+02 4.023032900332753343e+03
4.978893781637447660e+02 3.471061007281825368e+03
4.984030712215607082e+02 4.046607634694378248e+03
4.989167595871743970e+02 3.577831598537926311e+03
4.994304432506625062e+02 3.907435702628314630e+03
4.999441222021015960e+02 3.524389195343367192e+03
5.004577964315682834e+02 3.888379522163711954e+03
5.009714659291391854e+02 3.518816455382313052e+03
5.014851306848909189e+02 4.216551520184237233e+03
5.019987906889000442e+02 3.562518496069860248e+03
5.025124459312430645e+02 4.156306761216641462e+03
5.030260964019968242e+02 3.637130175213122584e+03
5.035397420912377129e+02 4.154554242758683358e+03
5.040533829890424045e+02 3.797633489241330608e+03
5.045670190854874591e+02 4.418126694584007964e+03
5.050806503706495505e+02 3.760106322752962569e+03
5.055942768346053526e+02 4.098654420794302496e+03
5.061078984674311982e+02 3.706414364502605622e+03
5.066215152592038748e+02 4.307561408126412061e+03
5.071351271999999994e+02 3.893578903115737376e+03
5.076487342798960753e+02 4.307967487126398737e+03
5.081623364889687764e+02 3.874434158777637094e+03
5.086759338172946627e+02 4.277637289734813749e+03
5.091895262549504082e+02 3.978609234100123558e+03
5.097031137920124593e+02 4.452880750089344474e+03
5.102166964185576035e+02 3.905361412771804680e+03
5.107302741246622872e+02 4.323991448309772750e+03
5.112438469004031845e+02 3.645674682601058976e+03
5.117574147358568553e+02 4.357328273887571413e+03
5.122709776210999735e+02 3.851346141148910192e+03
5.127845355462090993e+02 4.378895326867905169e+03
5.132980885012607359e+02 3.914285113924677717e+03
5.138116364763317279e+02 4.463843745235598362e+03
5.143251794614984647e+02 3.811136413263328905e+03
5.148387174468375633e+02 4.119110414371868501e+03
5.153522504224256409e+02 3.869963604125545316e+03
5.158657783783393143e+02 4.261597786670355163e+03
5.163793013046552005e+02 3.830963058072562035e+03
5.168928191914499166e+02 4.130808162197415186e+03
5.174063320287999659e+02 3.839659192334680483e+03
5.179198398067820790e+02 4.551719990694081389e+03
5.184333425154727593e+02 4.046599072550049186e+03
5.189468401449487374e+02 4.547433111321010074e+03
5.194603326852864029e+02 4.146230948653876112e+03
5.199738201265624866e+02 4.648405279303532552e+03
5.204873024588536055e+02 3.964314932402241993e+03
5.210007796722362627e+02 4.664041087036057434e+03
5.215142517567871892e+02 4.188363120544026060e+03
5.220277187025828880e+02 4.522142969520732549e+03
5.225411804996999763e+02 4.281807927859813390e+03
5.230546371382150710e+02 4.667558047462558534e+03
5.235680886082047891e+02 4.259596397878429343e+03
5.240815348997457477e+02 4.629230291386361387e+03
5.245949760029143363e+02 4.164023006775898466e+03
5.251084119077875130e+02 4.417052566922403457e+03
5.256218426044415537e+02 4.281347723816653343e+03
5.261352680829533028e+02 4.850056828119108104e+03
5.266486883333991500e+02 4.510907418797900391e+03
5.271621033458559396e+02 4.707313462689746302e+03
5.276755131103999474e+02 4.419682245684167356e+03
5.281889176171081317e+02 4.847059305238381967e+03
5.287023168560567683e+02 4.431656143938539572e+03
5.292157108173227016e+02 4.944641353691404220e+03
5.297290994909824349e+02 4.460250783918283560e+03
5.302424828671124715e+02 4.874217405338446952e+03
5.307558609357895421e+02 4.580858385546443969e+03
5.312692336870902636e+02 4.886979480414718637e+03
5.317826011110912532e+02 4.308083909304855297e+03
5.322959631978689004e+02 4.970597268627954691e+03
5.328093199375000495e+02 4.604530803572019977e+03
5.333226713200610902e+02 5.019757337014148106e+03
5.338360173356287532e+02 4.463300396444406942e+03
5.343493579742796555e+02 4.918675935487884999e+03
5.348626932260904141e+02 4.580810683449082717e+03
5.353760230811375322e+02 5.017424482581931443e+03
5.358893475294976270e+02 4.769280348432635037e+03
5.364026665612473153e+02 5.135519550474967218e+03
5.369159801664632141e+02 4.612882406723869281e+03
5.374292883352219405e+02 5.420282140287634320e+03
5.379425910575999978e+02 4.850014560138501110e+03
5.384558883236741167e+02 5.204170250999032760e+03
5.389691801235208004e+02 4.738445569645486103e+03
5.394824664472166660e+02 5.337818267870664386e+03
5.399957472848384441e+02 4.866565213872940149e+03
5.405090226264625244e+02 5.298552051854641832e+03
5.410222924621655238e+02 4.992550875082424682e+03
5.415355567820242868e+02 5.364766937477623287e+03
5.420488155761152029e+02 4.842958119488659577e+03
5.425620688345148892e+02 5.442784115545900931e+03
5.430753165472999626e+02 5.214867262465913882e+03
5.435885587045470402e+02 5.538351254909684030e+03
5.441017952963327389e+02 5.173473241711080846e+03
5.446150263127336757e+02 5.682625512657854415e+03
5.451282517438263540e+02 4.950109148680920043e+03
5.456414715796875043e+02 5.450497017459461858e+03
5.461546858103936302e+02 4.971190365870926144e+03
5.466678944260212347e+02 5.576434630321409713e+03
5.471810974166471624e+02 5.242371068637929056e+03
5.476942947723479165e+02 5.911515647757566512e+03
5.482074864832000003e+02 5.420172801471449930e+03
5.487206725392800308e+02 5.707023559949764604e+03
5.492338529306648525e+02 5.140440707988058421e+03
5.497470276474307411e+02 5.807493860027846495e+03
5.502601966796544275e+02 5.274376006768510706e+03
5.507733600174124149e+02 5.853504610906653397e+03
5.512865176507816614e+02 5.410385285044209922e+03
5.517996695698382155e+02 5.866768715465015703e+03
5.523128157646591490e+02 5.496494881104415072e+03
5.528259562253208514e+02 5.996370946005869882e+03
5.533390909418999399e+02 5.644783416767741983e+03
5.538522199044730314e+02 5.896375628243574283e+03
5.543653431031167429e+02 5.543085777419553779e+03
5.548784605279076914e+02 5.784882918865389911e+03
5.553915721689223801e+02 5.583929479127177729e+03
5.559046780162375399e+02 6.010687029071578763e+03
5.564177780599295602e+02 5.525611951562990726e+03
5.569308722900752855e+02 5.970096732692746627e+03
5.574439606967512191e+02 5.710929795549845039e+03
5.579570432700338642e+02 5.920823172213660655e+03
5.584701199999999517e+02 5.661417507096661211e+03
5.589831908767260984e+02 6.090044173316499837e+03
5.594962558902888077e+02 5.722003074946686866e+03
5.600093150307646965e+02 6.089319654201490266e+03
5.605223682882303819e+02 5.951814236599783726e+03
5.610354156527624809e+02 6.180752240342187179e+03
5.615484571144374968e+02 5.885620091251585109e+03
5.620614926633322739e+02 6.366318869160800205e+03
5.625745222895232018e+02 5.969435367516520273e+03
5.630875459830868976e+02 6.363385249098029817e+03
5.636005637340999783e+02 5.816286328358626633e+03
5.641135755326390608e+02 6.256323032682651501e+03
5.646265813687807622e+02 6.013986179128695767e+03
5.651395812326016994e+02 6.381697646670764698e+03
5.656525751141783758e+02 6.042157373824995375e+03
5.661655630035875220e+02 6.484428654393253055e+03
5.666785448909056413e+02 6.105488674069224544e+03
5.671915207662093508e+02 6.488777804033253233e+03
5.677044906195751537e+02 5.906286005650211337e+03
5.682174544410798944e+02 6.628519288181736556e+03
5.687304122207999626e+02 6.005296923710589908e+03
5.692433639488120889e+02 6.534545231915446493e+03
5.697563096151927766e+02 6.272879985499934264e+03
5.702692492100186428e+02 6.613894521806930243e+03
5.707821827233664180e+02 6.429169559427529748e+03
5.712951101453124920e+02 6.895420253359423441e+03
5.718080314659335954e+02 6.507186240843157066e+03
5.723209466753062316e+02 6.818143896704293184e+03
5.728338557635072448e+02 6.522612161029160234e+03
5.733467587206127973e+02 7.040668806566148305e+03
5.738596555366999610e+02 6.618624026622597739e+03
5.743725462018451253e+02 7.175331212150188549e+03
5.748854307061247937e+02 6.617980130546758119e+03
5.753983090396156967e+02 7.172608972323544549e+03
5.759111811923944515e+02 6.607390307254901018e+03
5.764240471545374476e+02 7.031876633595600651e+03
5.769369069161216430e+02 6.770704214055289412e+03
5.774497604672233138e+02 7.188545368559523922e+03
5.779626077979191905e+02 6.924749769953663417e+03
5.784754488982858902e+02 7.207269758964031098e+03
5.789882837584000299e+02 7.070098062583379033e+03
5.795011123683379992e+02 7.344825482049640414e+03
5.800139347181768699e+02 7.138590596849233407e+03
5.805267507979926904e+02 7.127938016490032169e+03
5.810395605978624189e+02 7.147203171233200010e+03
5.815523641078625587e+02 7.343407253612845125e+03
5.820651613180696131e+02 7.186343576139274774e+03
5.825779522185603128e+02 7.548954121773896077e+03
5.830907367994111610e+02 7.089490418951484571e+03
5.836035150506988884e+02 7.357345311665530062e+03
5.841162869624999985e+02 7.142553444810383553e+03
5.846290525248911081e+02 7.392355409698882795e+03
5.851418117279488342e+02 7.138884288944434957e+03
5.856545645617496803e+02 7.644550351723108179e+03
5.861673110163703768e+02 7.145053223512264594e+03
5.866800510818875409e+02 7.538802530755526277e+03
5.871927847483775622e+02 7.111169677954082545e+03
5.877055120059172850e+02 7.181407661959604411e+03
5.882182328445832127e+02 6.953499812445761563e+03
5.887309472544518485e+02 7.392195989225139783e+03
5.892436552255999231e+02 7.369576600395172136e+03
5.897563567481040536e+02 7.686816751361860042e+03
5.902690518120407432e+02 7.373352903754464933e+03
5.907817404074867227e+02 7.745880305105122716e+03
5.912944225245183816e+02 7.382696823769089860e+03
5.918070981532125643e+02 7.787827086394639082e+03
5.923197672836455467e+02 7.480844589743012875e+03
5.928324299058942870e+02 7.845868937062378791e+03
5.933450860100351747e+02 7.326618949795950357e+03
5.938577355861449405e+02 7.868189729217958302e+03
5.943703786242999740e+02 7.526889778976056732e+03
5.948830151145771197e+02 7.911743443800057321e+03
5.953956450470527670e+02 7.505084321841593919e+03
5.959082684118036468e+02 8.059537449134367307e+03
5.964208851989064897e+02 7.501516570420600146e+03
5.969334953984374579e+02 7.886345328056238941e+03
5.974460990004736232e+02 7.709368889339725683e+03
5.979586959950912615e+02 8.053245677099618661e+03
5.984712863723672172e+02 7.658651240253197102e+03
5.989838701223778799e+02 7.799925276282056984e+03
5.994964472351999802e+02 7.611081985215222630e+03
6.000090177009101353e+02 7.847556586689737742e+03
6.005215815095848484e+02 7.601601391477118341e+03
6.010341386513007365e+02 7.983732911947331559e+03
6.015466891161344165e+02 7.525642492973610388e+03
6.020592328941625055e+02 8.032654328244133467e+03
6.025717699754616206e+02 7.792476741084607966e+03
6.030843003501082649e+02 7.939645051839088410e+03
6.035968240081792828e+02 7.780773921380159663e+03
6.041093409397508367e+02 8.026521115483033100e+03
6.046218511348999982e+02 7.684773504812311330e+03
6.051343545837030433e+02 8.186054435776978607e+03
6.056468512762368164e+02 7.777752156175761229e+03
6.061593412025777070e+02 8.072477185660334726e+03
6.066718243528023322e+02 7.970975238998312307e+03
6.071843007169875364e+02 8.101762847418115598e+03
6.076967702852095954e+02 7.724383481221098009e+03
6.082092330475452400e+02 7.919001375282403387e+03
6.087216889940712008e+02 7.640245991423396845e+03
6.092341381148638675e+02 8.058400751707254130e+03
6.097465804000000844e+02 7.724556032282045635e+03
6.102590158395560138e+02 7.983338860074221884e+03
6.107714444236087274e+02 7.693001655283631408e+03
6.112838661422347286e+02 8.087170975539014762e+03
6.117962809855102932e+02 7.739057199447835046e+03
6.123086889435124931e+02 8.248681128724021619e+03
6.128210900063176041e+02 7.881149955875952401e+03
6.133334841640022432e+02 8.073596832841771175e+03
6.138458714066432549e+02 7.893063486243342595e+03
6.143582517243169150e+02 8.102476401409402570e+03
6.148706251071000679e+02 7.756733186041373301e+03
6.153829915450691033e+02 8.190782663291609424e+03
6.158953510283007518e+02 7.948860352739722657e+03
6.164077035468717440e+02 8.343864626770762698e+03
6.169200490908583561e+02 8.166819383315323648e+03
6.174323876503374322e+02 8.500945838052515683e+03
6.179447192153855895e+02 8.006213407964985890e+03
6.184570437760792174e+02 8.527121450560944140e+03
6.189693613224951605e+02 8.095066376042724187e+03
6.194816718447099220e+02 8.527160606730543805e+03
6.199939753328000052e+02 8.266053045204647788e+03
6.205062717768421408e+02 8.593001540369481518e+03
6.210185611669128321e+02 8.466092892139444302e+03
6.215308434930886961e+02 8.460019813644121314e+03
6.220431187454464634e+02 8.221050958745869139e+03
6.225553869140625238e+02 8.397660427012282526e+03
6.230676479890136079e+02 8.096337798683634901e+03
6.235799019603762190e+02 8.570788965230272879e+03
6.240921488182272014e+02 8.228250267005847491e+03
6.246043885526428312e+02 8.691195612848287055e+03
6.251166211536999526e+02 8.464493893320750431e+03
6.256288466114750690e+02 8.695559573667649602e+03
6.261410649160447974e+02 8.154360359177870123e+03
6.266532760574857548e+02 8.686180038043177774e+03
6.271654800258743307e+02 8.393144054265560044e+03
6.276776768112874834e+02 8.671527566267113798e+03
6.281898664038016022e+02 8.356668450391742226e+03
6.287020487934933044e+02 8.687434821367940458e+03
6.292142239704392068e+02 8.413800559383071231e+03
6.297263919247159265e+02 8.638057845781409924e+03
6.302385526463999668e+02 8.336591154674586505e+03
6.307507061255680583e+02 8.722582809115872806e+03
6.312628523522968180e+02 8.355414127622412707e+03
6.317749913166626357e+02 8.764746969408310179e+03
6.322871230087423555e+02 8.598624932443513899e+03
6.327992474186124809e+02 8.773852546770887784e+03
6.333113645363496289e+02 8.710513445470278384e+03
6.338234743520303027e+02 8.889677272439696026e+03
6.343355768557312331e+02 8.530230218989679997e+03
6.348476720375288096e+02 8.897073490432976541e+03
6.353597598874999903e+02 8.761181634287695488e+03
6.358718403957211649e+02 8.986032431881956654e+03
6.363839135522688366e+02 8.887918737671676354e+03
6.368959793472197362e+02 8.951191206517156388e+03
6.374080377706504805e+02 8.602046411706489380e+03
6.379200888126374593e+02 8.872231611119652371e+03
6.384321324632576307e+02 8.759022059716367949e+03
6.389441687125872704e+02 8.916694981144122721e+03
6.394561975507031093e+02 8.522273808817559257e+03
6.399682189676818780e+02 9.018576107201530249e+03
6.404802329536000798e+02 8.742007881938729042e+03
6.409922394985341043e+02 8.934875821829418783e+03
6.415042385925607960e+02 8.714497401434342464e+03
6.420162302257567717e+02 8.973539027422435538e+03
6.425282143881984211e+02 8.741527745291778047e+03
6.430401910699624750e+02 9.030547119749540798e+03
6.435521602611256640e+02 8.716594888960769822e+03
6.440641219517642639e+02 9.025926727957328694e+03
6.445760761319552330e+02 8.710148324679736106e+03
6.450880227917748471e+02 9.114590730478041223e+03
6.455999619212999505e+02 8.952819619707372112e+03
6.461118935106071604e+02 8.950326832243988974e+03
6.466238175497727525e+02 8.765301683220563064e+03
6.471357340288736850e+02 9.023104531126422444e+03
6.476476429379863475e+02 8.546581939981342657e+03
6.481595442671875844e+02 9.039586235515267617e+03
6.486714380065536716e+02 8.944492065757160162e+03
6.491833241461613397e+02 9.097300716968820780e+03
6.496952026760872059e+02 8.804575560348817817e+03
6.502070735864078870e+02 9.030501949749490450e+03
6.507189368672000001e+02 8.901629351592628154e+03
6.512307925085400484e+02 9.261291484480485451e+03
6.517426405005047627e+02 8.923999874043009186e+03
6.522544808331706463e+02 9.326143479004977053e+03
6.527663134966144298e+02 8.908567597230143292e+03
6.532781384809125029e+02 9.014371889127603936e+03
6.537899557761415963e+02 8.330465792272405452e+03
6.543017653723782132e+02 8.390017818084190367e+03
6.548135672596991981e+02 7.992763063810249150e+03
6.553253614281809405e+02 8.373899697338467377e+03
6.558371478679000575e+02 8.380930293370725849e+03
6.563489265689331660e+02 8.951878545849018337e+03
6.568606975213567694e+02 8.685617025562149138e+03
6.573724607152477120e+02 9.100083944354748382e+03
6.578842161406823834e+02 8.806983556040406256e+03
6.583959637877375144e+02 9.115986145061797288e+03
6.589077036464896082e+02 9.086848558561465325e+03
6.594194357070152819e+02 9.440452498787783043e+03
6.599311599593911524e+02 9.078531980559997464e+03
6.604428763936939504e+02 9.378674155180407979e+03
6.609545849999999518e+02 9.251315864789145053e+03
6.614662857683861148e+02 9.529841569992890072e+03
6.619779786889287152e+02 9.121421077489389063e+03
6.624896637517047111e+02 9.403541042028675292e+03
6.630013409467903784e+02 9.246750166523186635e+03
6.635130102642624479e+02 9.429906805585695110e+03
6.640246716941975365e+02 9.524406213103613482e+03
6.645363252266722611e+02 9.524336034547231975e+03
6.650479708517632389e+02 9.137763306460645254e+03
6.655596085595468594e+02 9.599387968192673725e+03
6.660712383401000807e+02 9.347749872595339184e+03
6.665828601834991787e+02 9.780390129707317101e+03
6.670944740798208841e+02 9.357301791147230688e+03
6.676060800191417002e+02 9.960281695971712907e+03
6.681176779915383577e+02 9.428357682904324975e+03
6.686292679870875872e+02 9.753336919601693808e+03
6.691408499958655511e+02 9.460491056537419354e+03
6.696524240079493211e+02 9.684716006965823908e+03
6.701639900134151731e+02 9.553453303658916411e+03
6.706755480023398377e+02 9.614267712039027174e+03
6.711870979648000457e+02 9.578038297463872368e+03
6.716986398908720730e+02 9.863520832054457060e+03
6.722101737706327640e+02 9.534083200786975794e+03
6.727216995941587356e+02 9.686480841427017367e+03
6.732332173515264913e+02 9.536183850795059698e+03
6.737447270328125342e+02 9.578879507167950578e+03
6.742562286280935950e+02 9.420182257745536845e+03
6.747677221274464046e+02 9.687548407523931019e+03
6.752792075209472387e+02 9.400740372950689562e+03
6.757906847986728280e+02 9.642937214158397182e+03
6.763021539506999034e+02 9.389812338930931219e+03
6.768136149671050816e+02 1.000246232950703416e+04
6.773250678379647525e+02 9.576651946453386699e+03
6.778365125533557602e+02 9.836234338155769365e+03
6.783479491033544946e+02 9.242295803269567841e+03
6.788593774780374588e+02 9.794653186770841785e+03
6.793707976674816109e+02 9.310372300303912198e+03
6.798822096617633406e+02 9.791431890694402682e+03
6.803936134509592648e+02 9.476666978831337474e+03
6.809050090251457732e+02 9.693417725941591925e+03
6.814163963743999375e+02 9.421868770947630765e+03
6.819277754887981473e+02 9.681839534237551561e+03
6.824391463584167923e+02 9.399427269071566116e+03
6.829505089733327168e+02 9.558780806917107839e+03
6.834618633236224241e+02 9.044826796749897767e+03
6.839732093993625313e+02 9.255306717899351497e+03
6.844845471906296552e+02 8.914727248877115926e+03
6.849958766875002993e+02 8.642335406248568688e+03
6.855071978800510806e+02 7.931265148862402384e+03
6.860185107583588433e+02 8.250588493301293056e+03
6.865298153124999772e+02 8.036113426121731209e+03
6.870411115325510991e+02 8.424119948769821349e+03
6.875523994085888262e+02 8.284337707362257788e+03
6.880636789306897754e+02 8.563906740170245030e+03
6.885749500889303363e+02 8.386581356884051274e+03
6.890862128733874670e+02 8.998976381434034920e+03
6.895974672741376708e+02 8.812958624696208062e+03
6.901087132812572236e+02 9.309873624254189053e+03
6.906199508848230835e+02 9.030221960355404008e+03
6.911311800749118675e+02 9.377173756686461275e+03
6.916424008415999651e+02 9.057021681845038984e+03
6.921536131749639935e+02 9.509780335946887135e+03
6.926648170650807970e+02 9.101247028797395615e+03
6.931760125020266514e+02 9.599566377483308315e+03
6.936871994758784012e+02 9.126248832981789747e+03
6.941983779767124361e+02 9.607870485763625766e+03
6.947095479946056003e+02 9.388850019930814597e+03
6.952207095196342834e+02 9.459145377819813802e+03
6.957318625418752163e+02 9.359333942573281092e+03
6.962430070514049021e+02 9.695939221969187201e+03
6.967541430383000716e+02 9.451214868851247957e+03
6.972652704926370006e+02 9.581596822156836424e+03
6.977763894044928747e+02 9.437459475228148222e+03
6.982874997639437424e+02 9.684428399929247462e+03
6.987986015610663344e+02 9.370783759111538529e+03
6.993096947859376087e+02 9.609978828397152029e+03
6.998207794286336139e+02 9.392738752844632472e+03
7.003318554792313080e+02 9.537427646319767518e+03
7.008429229278071944e+02 9.327708692763757426e+03
7.013539817644378900e+02 9.549858596261618004e+03
7.018650319792000118e+02 9.403504933700423862e+03
7.023760735621700633e+02 9.746677172330500980e+03
7.028871065034247749e+02 9.721733326125760868e+03
7.033981307930407638e+02 9.792364470630383948e+03
7.039091464210944196e+02 9.525917635554855224e+03
7.044201533776624728e+02 9.878146046995143479e+03
7.049311516528216544e+02 9.579668552491179071e+03
7.054421412366482400e+02 9.944058151291701506e+03
7.059531221192191879e+02 9.640009108639056649e+03
7.064640942906110013e+02 9.818063958382785131e+03
7.069750577408999561e+02 9.487695188137155128e+03
7.074860124601630105e+02 9.712308717549707580e+03
7.079969584384767813e+02 9.531607988649373510e+03
7.085078956659176583e+02 9.708971924630206559e+03
7.090188241325623721e+02 9.497584622361197034e+03
7.095297438284874261e+02 9.860678234404105751e+03
7.100406547437696645e+02 9.370369677384671377e+03
7.105515568684852497e+02 9.635550642656789933e+03
7.110624501927111396e+02 9.383931774299546305e+03
7.115733347065238377e+02 9.820011010402327884e+03
7.120842104000000745e+02 9.315362573902524673e+03
7.125950772632161261e+02 9.639421633195834147e+03
7.131059352862487231e+02 9.347386102991109510e+03
7.136167844591745961e+02 9.523596604735676010e+03
7.141276247720704760e+02 9.346243506435395830e+03
7.146384562150125248e+02 9.651322193786600110e+03
7.151492787780775870e+02 9.235938317315274617e+03
7.156600924513422797e+02 9.351416663919271741e+03
7.161708972248832197e+02 8.983891250941436738e+03
7.166816930887769104e+02 9.010837611798322541e+03
7.171924800331000824e+02 8.645792066911955772e+03
7.177032580479290118e+02 9.147775999235953350e+03
7.182140271233407702e+02 8.735436000496096312e+03
7.187247872494117473e+02 8.951540742689707258e+03
7.192355384162183327e+02 8.683353257678734735e+03
7.197462806138375981e+02 9.356926183422525355e+03
7.202570138323455922e+02 9.006401988736382918e+03
7.207677380618192728e+02 9.322121235220698509e+03
7.212784532923351435e+02 8.820419763995358153e+03
7.217891595139699348e+02 9.054100164812327421e+03
7.222998567167999227e+02 8.819843008940944856e+03
7.228105448909020652e+02 9.038849673990112933e+03
7.233212240263527519e+02 8.708738418366767291e+03
7.238318941132287136e+02 9.104383626850518340e+03
7.243425551416064536e+02 8.839694105144673813e+03
7.248532071015624751e+02 8.959226518195051540e+03
7.253638499831736226e+02 8.752461681617223803e+03
7.258744837765163993e+02 9.117434034851403339e+03
7.263851084716670812e+02 8.720837410938152971e+03
7.268957240587028537e+02 8.991064567478257231e+03
7.274063305276999927e+02 8.681797367559984195e+03
7.279169278687350015e+02 8.858806537100654168e+03
7.284275160718848383e+02 8.708920037147476251e+03
7.289380951272257789e+02 8.805571149800902276e+03
7.294486650248343267e+02 8.648874436315230923e+03
7.299592257547874397e+02 8.907554565811355133e+03
7.304697773071616211e+02 8.847084978770137241e+03
7.309803196720333744e+02 9.052981162998412401e+03
7.314908528394792029e+02 8.670339743964466834e+03
7.320013767995759508e+02 9.238992737300593944e+03
7.325118915424000079e+02 8.933861510658112820e+03
7.330223970580281048e+02 8.968370953799294512e+03
7.335328933365367448e+02 8.900944536369941488e+03
7.340433803680026585e+02 9.039826530932083188e+03
7.345538581425023494e+02 8.717422870468391920e+03
7.350643266501125481e+02 9.149614181651246327e+03
7.355747858809095305e+02 8.660204847505139696e+03
7.360852358249702547e+02 9.038340008759530974e+03
7.365956764723712240e+02 8.668335997111495089e+03
7.371061078131888280e+02 8.888688666240697785e+03
7.376165298375000248e+02 8.720102581348770400e+03
7.381269425353812039e+02 8.910503487003205009e+03
7.386373458969087551e+02 8.587389748288414921e+03
7.391477399121597500e+02 9.008342118845959703e+03
7.396581245712104646e+02 8.588065706621964637e+03
7.401684998641375159e+02 8.863383876554657036e+03
7.406788657810175209e+02 8.618508884908644177e+03
7.411892223119273240e+02 8.883483690945089620e+03
7.416995694469430873e+02 8.873697899206808870e+03
7.422099071761419964e+02 9.100340491365775961e+03
7.427202354895999861e+02 8.659587246631252128e+03
7.432305543773941281e+02 9.132231958891004979e+03
7.437408638296008121e+02 8.814006456824819907e+03
7.442511638362966551e+02 9.169763396269276200e+03
7.447614543875583877e+02 8.916012593297529747e+03
7.452717354734625133e+02 9.193910680140741533e+03
7.457820070840856488e+02 8.911229182127735839e+03
7.462922692095041839e+02 9.068639448665137024e+03
7.468025218397951903e+02 8.738715490386388410e+03
7.473127649650348303e+02 9.174880016449160394e+03
7.478229985753000619e+02 8.657640842338378206e+03
7.483332226606671611e+02 9.224807023667719477e+03
7.488434372112128585e+02 8.680709310532593008e+03
